Gene,ID	Locus,Tag	Gene,Product,Name	Genome,ID	Genome,Name	Batch1	
3300038673,assembled,Ga0134849_000351_14497_16212	Ga0134849_000351_14497_16212	hypothetical,protein	3300038673	Anaerobic,lagoon,sludge,microbial,community,from,a,pulp,and,paper,mill,in,Alberta,,Canada,-,WF171204,MSP,(*),(MER-FS),(assembled)	1	
3300033561,assembled,Ga0209719_100124214	Ga0209719_100124214	hypothetical,protein	3300033561	Lab,enriched,peat,soil,microbial,communities,from,McLean,,Ithaca,,NY,,United,States,-,MB28FN,SIP,fraction,(*),(MER-FS),(assembled)	1	
3300042816,assembled,Ga0134846_000013_107978_109669	Ga0134846_000013_107978_109669	hypothetical,protein	3300042816	Rumen-fistulated,moose,microbial,communities,from,Alaska,,USA,-,LMS_cellobiose_enrichment,NMDC,pilot,(*),(MER-FS),(assembled)	1	
3300019378,assembled,Ga0427934_0001344_3821_5497	Ga0427934_0001344_3821_5497	hypothetical,protein	3300019378	Goat,fecal,pellet,enrichment,culture,fungal,communities,from,Isla,Vista,,California,,USA,-,Alfalfa,,Gen0,,Rep,2,,Chloramphenicol,(*),(MER-FS),(assembled)	1	
3300003858,assembled,Ga0172378_100050987	Ga0172378_100050987	hypothetical,protein	3300003858	Freshwater,lake,sediment,microbial,communities,from,the,University,of,Notre,Dame,,USA,,for,methane,emissions,studies,-,DIP11,DI,(*),(MER-FS),(assembled)	1	
3300051027,assembled,Ga0568865_0039411_3033_4682	Ga0568865_0039411_3033_4682	hypothetical,protein	3300051027	Switchgrass,digestate,microbial,communities,from,anaerobic,digester,in,Pennsylvania,State,University,,State,Park,,PA,,USA,-,10.T.7_5.3,(*),(MER-FS),(assembled)	1	
3300033998,assembled,Ga0466716_118631_10872_12527	Ga0466716_118631_10872_12527	hypothetical,protein	3300033998	Fracking,water,microbial,communities,from,deep,shales,in,Oklahoma,,United,States,-,M1-7-1,(*),(MER-FS),(assembled)	1	
3300056905,assembled,Ga0116172_100111015	Ga0116172_100111015	hypothetical,protein	3300056905	Soil,microbial,communities,from,Satilla,River,freshwater,marsh,,Georgia,,USA,-,F2L_60_62,(*),(MER-FS),(assembled)	1	
3300009646,assembled,Ga0248167_100274010	Ga0248167_100274010	hypothetical,protein	3300009646	Peatland,microbial,communities,from,SPRUCE,experiment,site,at,the,Marcell,Experimental,Forest,,Minnesota,,USA,-,June2015DPH_17_150,(*),(MER-FS),(assembled)	1	
3300031806,assembled,EMG_101613391	EMG_101613391	hypothetical,protein	3300031806	Freshwater,sediment,microbial,communities,from,Lake,Towuti,,South,Sulawesi,,Indonesia,-,TDP1,(*),(MER-FS),(assembled)	1	
3300017814,assembled,Ga0394091_13738_6456_8135	Ga0394091_13738_6456_8135	hypothetical,protein	3300017814	Microbial,communities,from,bioreactor,(seeded,with,sewage,sludge),at,LBNL,,California,,USA,-,Biofuel,metagenome,4,(v2),(version,3),(*),(MER-FS),(assembled)	1	
3300054054,assembled,rank43_101571441	rank43_101571441	hypothetical,protein	3300054054	Peatland,microbial,communities,from,SPRUCE,experiment,site,at,the,Marcell,Experimental,Forest,,Minnesota,,USA,-,June2015DPH_8_150,re-annotation,(*),(MER-FS),(assembled)	1	
3300033171,assembled,Ga0377238_000001_1557497_1559161	Ga0377238_000001_1557497_1559161	hypothetical,protein	3300033171	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_31_05-R3,(*),(MER-FS),(assembled)	1	
3300034683,assembled,Ga0072934_101628642	Ga0072934_101628642	hypothetical,protein	3300034683	Fracking,water,microbial,communities,from,deep,shales,in,Oklahoma,,United,States,-,K-7-3,(*),(MER-FS),(assembled)	1	
3300021561,assembled,Ga0245235_1026023	Ga0245235_1026023	hypothetical,protein	3300021561	Anaerobic,digester,digestate,microbial,community,,University,of,Toronto,,Ontario,,Canada,-,DG074,spades,(*),(MER-FS),(assembled)	1	
3300003471,assembled,Ga0075520_10082265	Ga0075520_10082265	hypothetical,protein	3300003471	Fe-reducing,enrichment,culture,from,wetland.,Sample,5,with,periodic,nitrate,additions.,(*),(MER-FS),(assembled)	1	
3300025408,assembled,PRSSG2_01411830	PRSSG2_01411830	hypothetical,protein	3300025408	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,China,-,AD_SCU001_MetaG,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300007017,assembled,Ga0527653_006420_622_2337	Ga0527653_006420_622_2337	hypothetical,protein	3300007017	Final,time,point,T65,(3),(live),benzoate,enrichments,of,Methanogenic,microbial,communities,using,Athabasca,oil,sands,as,inoculum,(*),(MER-FS),(assembled)	1	
3300032342,assembled,Ga0208564_100064922	Ga0208564_100064922	hypothetical,protein	3300032342	Sediment,microbial,communities,from,Yellowstone,Lake,,YNP,,Wyoming,,USA,-,YL17G10_0,(*),(MER-FS),(assembled)	1	
3300036965,assembled,Ga0190315_10395831	Ga0190315_10395831	hypothetical,protein	3300036965	Wastewater,microbial,communities,from,Lulu,Island,WWTP,,Vancouver,,Canada,-,2AD,43,II,(*),(MER-FS),(assembled)	1	
3300036947,assembled,Ga0224535_10176341	Ga0224535_10176341	hypothetical,protein	3300036947	Wastewater,microbial,communities,from,Lulu,Island,WWTP,,Vancouver,,Canada,-,AD1,52,III,(*),(MER-FS),(assembled)	1	
3300057017,assembled,Ga0187806_10344621	Ga0187806_10344621	hypothetical,protein	3300057017	Soil,microbial,communities,from,Satilla,River,mesohaline,marsh,,Georgia,,USA,-,M2P_78_80,(*),(MER-FS),(assembled)	1	
3300002172,assembled,Ga0499518_007730_2_1312	Ga0499518_007730_2_1312	hypothetical,protein	3300002172	Bioremediated,contaminated,groundwater,from,EPA,Superfund,site,,New,Mexico,-,Sample,SAE3-47,(*),(MER-FS),(assembled)	1	
3300009707,assembled,Ga0374082_0976391_1227_3008	Ga0374082_0976391_1227_3008	hypothetical,protein	3300009707	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,China,-,AD_SCU002_MetaG,(*),(MER-FS),(assembled)	1	
3300014160,assembled,Ga0527660_000130_68053_69705	Ga0527660_000130_68053_69705	hypothetical,protein	3300014160	Peatland,microbial,communities,from,MTU,Mesocosm,Facility,,Houghton,,MI,,USA,-,PEATcosm2014_Bin01_30_metaG,(*),(MER-FS),(assembled)	1	
3300038312,assembled,Ga0377222_018307_603_2267	Ga0377222_018307_603_2267	hypothetical,protein	3300038312	Liquor,fermentation,pit,mud,microbial,communities,from,Luzhou,,China,-,Meta-1-3-440-T,(*),(MER-FS),(assembled)	1	
3300051217,assembled,Ga0528624_000002_674701_676353	Ga0528624_000002_674701_676353	hypothetical,protein	3300051217	Peat,soil,microbial,communities,from,Stordalen,Mire,,Sweden,-,G.F.S.T50,(v3),(version,3),(*),(MER-FS),(assembled)	1	
3300032070,assembled,Ga0209261_100324631	Ga0209261_100324631	hypothetical,protein	3300032070	Sediment,microbial,communities,from,Yellowstone,Lake,,YNP,,Wyoming,,USA,-,YL17G06_20,(*),(MER-FS),(assembled)	1	
3300025479,assembled,Ga0272449_100009867	Ga0272449_100009867	hypothetical,protein	3300025479	Arctic,peat,soil,microbial,communities,from,Barrow,,Alaska,-,NGEE,Surface,sample,415-3,shallow-092012,(SPAdes),(*),(MER-FS),(assembled)	1	
3300028272,assembled,nmdc:mga0bn46_7_c1_223240_224916	nmdc:mga0bn46_7_c1_223240_224916	hypothetical,protein	3300028272	Saline,water,microbial,communities,from,Sakinaw,Lake,,British,Columbia,,Canada,-,sak_2010_1_5_120m,(*),(MER-FS),(assembled)	1	
3300050023,assembled,Ga0209429_100527421	Ga0209429_100527421	hypothetical,protein	3300050023	Peat,soil,microbial,communities,from,Stordalen,Mire,,Sweden,-,718,E2,20-24,(*),(MER-FS),(assembled)	1	
3300048768,assembled,Ga0209450_100479061	Ga0209450_100479061	hypothetical,protein	3300048768	Peat,soil,microbial,communities,from,Stordalen,Mire,,Sweden,-,718,E2,30-34,(*),(MER-FS),(assembled)	1	
3300038418,assembled,Ga0259481_101840952	Ga0259481_101840952	hypothetical,protein	3300038418	Peat,soil,microbial,communities,from,Marcell,Experimental,Forest,,MN,,USA,-,P4_D8,(*),(MER-FS),(assembled)	1	
3300051041,assembled,Ga0115988_10053211	Ga0115988_10053211	hypothetical,protein	3300051041	Switchgrass,digestate,microbial,communities,from,anaerobic,digester,in,Pennsylvania,State,University,,State,Park,,PA,,USA,-,3.T.7_3.1,(*),(MER-FS),(assembled)	1	
3300054075,assembled,Ga0527615_0021739_5289_6773	Ga0527615_0021739_5289_6773	hypothetical,protein	3300054075	Peatland,microbial,communities,from,MTU,Mesocosm,Facility,,Houghton,,MI,,USA,-,PEATcosm2014_Bin11_60_metaG,re-annotation,(*),(MER-FS),(assembled)	1	
3300037047,assembled,Ga0206388_11798375	Ga0206388_11798375	hypothetical,protein	3300037047	Coal,bed,water,microbial,communities,from,the,Powder,River,Basin,,Montana,,United,States,-,T0FGP,(*),(MER-FS),(assembled)	1	
3300035179,assembled,Ga0208563_10030479	Ga0208563_10030479	hypothetical,protein	3300035179	Sediment,microbial,communities,from,Yellowstone,Lake,,YNP,,Wyoming,,USA,-,YL18G_13-C,(*),(MER-FS),(assembled)	1	
3300001862,assembled,Ga0499521_025110_3_1703	Ga0499521_025110_3_1703	hypothetical,protein	3300001862	Trichloroethene,dechlorinating,bioreactor,microbial,communities,from,Berkeley,,California,,USA,-,LACBS006D,(*),(MER-FS),(assembled)	1	
3300056887,assembled,Ga0187849_10214714	Ga0187849_10214714	hypothetical,protein	3300056887	Soil,microbial,communities,from,Satilla,River,freshwater,marsh,,Georgia,,USA,-,F2P_50_52,(*),(MER-FS),(assembled)	1	
3300032046,assembled,Ga0209269_100091515	Ga0209269_100091515	hypothetical,protein	3300032046	Sediment,microbial,communities,from,Yellowstone,Lake,,YNP,,Wyoming,,USA,-,YL17G11_40,(*),(MER-FS),(assembled)	1	
3300057024,assembled,Ga0208459_10278161	Ga0208459_10278161	hypothetical,protein	3300057024	Soil,microbial,communities,from,Satilla,River,freshwater,marsh,,Georgia,,USA,-,F2L_30_32,(*),(MER-FS),(assembled)	1	
3300028591,assembled,Ga0393266_0035483_556_2244	Ga0393266_0035483_556_2244	hypothetical,protein	3300028591	Sheep,rumen,microbial,communities,from,Palmerston,North,,Manawatu-Wanganui,,New,Zealand,-,1770,DNA,GHGhigh,gp2,(*),(MER-FS),(assembled)	1	
3300010276,assembled,Ga0394202_000060_45808_47514	Ga0394202_000060_45808_47514	hypothetical,protein	3300010276	Switchgrass,degrading,microbial,communities,from,high,solid,loading,bioreactors,in,New,Hampshire,,USA,-,15_59_3.3_214_A2,metaG,(*),(MER-FS),(assembled)	1	
3300013883,assembled,Ga0376504_017276_223_1572	Ga0376504_017276_223_1572	hypothetical,protein	3300013883	laboratory,microbial,enrichments,from,Reconcavo,Basin,petroleum,reservoir,,Newcastle,Upon,Tyne,,UK,-,15,gl,40C,L2,15gl,40C,L2,(*),(MER-FS),(assembled)	1	
3300033482,assembled,Ga0568885_0012356_920_2623	Ga0568885_0012356_920_2623	hypothetical,protein	3300033482	Wetland,soil,microbial,communities,from,Old,Woman,Creek,delta,,Ohio,,United,States,-,OWC_Aug_M2_C1_D1_C,(*),(MER-FS),(assembled)	1	
3300050124,assembled,Ga0256407_100410054	Ga0256407_100410054	hypothetical,protein	3300050124	Peatland,microbial,communities,from,Stordalen,Mire,,Sweden,-,714,PHB-Rim1,100-104,(*),(MER-FS),(assembled)	1	
3300037184,assembled,Ga0556694_000223_18059_19735	Ga0556694_000223_18059_19735	hypothetical,protein	3300037184	Peatland,microbial,communities,from,Stordalen,Mire,,Sweden,-,713,C-1-X1,(*),(MER-FS),(assembled)	1	
3300050022,assembled,Ga0315295_104449731	Ga0315295_104449731	hypothetical,protein	3300050022	Peat,soil,microbial,communities,from,Stordalen,Mire,,Sweden,-,718,E1,10-14,(*),(MER-FS),(assembled)	1	
3300005745,assembled,Ga0134102_100138613	Ga0134102_100138613	hypothetical,protein	3300005745	Microbial,community,analysis,of,hydrothermal,vent,diffuse,flow,samples,from,Mid-Cayman,Rise,,Pacific,Ocean,-,FS844,(*),(MER-FS),(assembled)	1	
3300002961,assembled,JGI24729J20445_100032116	JGI24729J20445_100032116	hypothetical,protein	3300002961	Wetland,microbial,communities,from,Twitchell,Island,in,the,Sacramento,Delta,,sample,from,surface,sediment,Feb2011,Site,A1,Bulk,v8,(version,8),(*),(MER-FS),(assembled)	1	
3300033173,assembled,Ga0526686_0071621_901_2589	Ga0526686_0071621_901_2589	hypothetical,protein	3300033173	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_8_08-R1,(*),(MER-FS),(assembled)	1	
3300025459,assembled,TAcon_00145060	TAcon_00145060	hypothetical,protein	3300025459	Peatland,microbial,communities,from,SPRUCE,experiment,site,at,the,Marcell,Experimental,Forest,,Minnesota,,USA,-,June2015DPH_8_150,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300001688,assembled,Ga0376445_022825_24_1823	Ga0376445_022825_24_1823	hypothetical,protein	3300001688	Activated,sludge,microbial,communities,from,the,University,of,Illinois,,USA,-,seeded,with,cattle,waste,(*),(MER-FS),(assembled)	1	
3300025686,assembled,Ga0495449_0018486_1415_3103	Ga0495449_0018486_1415_3103	hypothetical,protein	3300025686	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,Japan,-,AD_JPNHG2_MetaG,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300049638,assembled,Ga0528671_008040_2773_4434	Ga0528671_008040_2773_4434	hypothetical,protein	3300049638	Mesophilic,digester,sludge,microbial,communities,from,biogas,plant,in,Geslau,,Bavaria,,Germany,-,PB25_MG_240817,(*),(MER-FS),(assembled)	1	
3300002166,assembled,Ga0395635_0026630_1518_2762	Ga0395635_0026630_1518_2762	hypothetical,protein	3300002166	Biogas,fermentation,microbial,communities,from,Germany,-,Plant,4,DNA1,(*),(MER-FS),(assembled)	1	
3300033166,assembled,Ga0451917_0438312_3_1364	Ga0451917_0438312_3_1364	hypothetical,protein	3300033166	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_31_08-R3,(*),(MER-FS),(assembled)	1	
3300043544,assembled,CSTRM48_10107911	CSTRM48_10107911	hypothetical,protein	3300043544	Hot,spring,microbial,communities,from,Yellowstone,National,Park,,Wyoming,,USA,-,YNPCB070,(*),(MER-FS),(assembled)	1	
3300026290,assembled,Ga0214088_17951901	Ga0214088_17951901	hypothetical,protein	3300026290	Anaerobic,biogas,reactor,microbial,communites,from,Washington,,USA,-,Biogas_R1,time_0,SIP,DNA,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300009685,assembled,Ga0214517_10015043	Ga0214517_10015043	hypothetical,protein	3300009685	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,USA,-,AD_UKC033_MetaG,(*),(MER-FS),(assembled)	1	
3300037105,assembled,Ga0272441_1000048880	Ga0272441_1000048880	hypothetical,protein	3300037105	Peatland,microbial,communities,from,Stordalen,Mire,,Sweden,-,712,E-2-D,(*),(MER-FS),(assembled)	1	
3300037400,assembled,RCM35_10022831	RCM35_10022831	hypothetical,protein	3300037400	Rumen,fluid,microbial,communities,from,dairy,cow,in,UC,Davis,,California,,USA,-,UCD_Rumen_Seaweed_2631,(*),(MER-FS),(assembled)	1	
3300022524,assembled,Ga0302213_10307731	Ga0302213_10307731	hypothetical,protein	3300022524	Peat,soil,microbial,communities,from,Stordalen,Mire,,Sweden,-,717,E1,20-24,(*),(MER-FS),(assembled)	1	
3300051505,assembled,Ga0315282_1000242320	Ga0315282_1000242320	hypothetical,protein	3300051505	Switchgrass,digestate,microbial,communities,from,anaerobic,digester,in,Pennsylvania,State,University,,State,Park,,PA,,USA,-,3.M.7_7.1,(*),(MER-FS),(assembled)	1	
3300035688,assembled,Ga0568919_0106654_164_1579	Ga0568919_0106654_164_1579	hypothetical,protein	3300035688	Sediment,microbial,communities,from,Yellowstone,Lake,,YNP,,Wyoming,,USA,-,YL18G_12-B,(*),(MER-FS),(assembled)	1	
3300028561,assembled,Ga0214088_17767633	Ga0214088_17767633	hypothetical,protein	3300028561	Wastewater,microbial,communities,from,Lulu,Island,WWTP,,Vancouver,,Canada,-,plant16,(*),(MER-FS),(assembled)	1	
3300028593,assembled,Ga0393265_0035311_1_1257	Ga0393265_0035311_1_1257	hypothetical,protein	3300028593	Wastewater,microbial,communities,from,Lulu,Island,WWTP,,Vancouver,,Canada,-,plant24,(*),(MER-FS),(assembled)	1	
3300029775,assembled,Ga0392394_0112901_1024_2727	Ga0392394_0112901_1024_2727	hypothetical,protein	3300029775	Liquor,fermentation,pit,mud,microbial,communities,from,Luzhou,,China,-,Meta-4-1-220-B,(*),(MER-FS),(assembled)	1	
3300056751,assembled,Ga0265408_100055327	Ga0265408_100055327	hypothetical,protein	3300056751	Glacial,till,microbial,communities,from,Anvers,Island,,Antarctica,-,APS1_1W_T0,(*),(MER-FS),(assembled)	1	
3300030032,assembled,Ga0401393_002670_1_1548	Ga0401393_002670_1_1548	hypothetical,protein	3300030032	Human,fecal,microbial,communities,from,twins,in,the,TwinsUK,registry,in,London,,United,Kingdom,-,YSZC12003_36000,(*),(MER-FS),(assembled)	1	
3300022872,assembled,Ga0480573_026510_1729_3234	Ga0480573_026510_1729_3234	hypothetical,protein	3300022872	Peat,soil,microbial,communities,from,Stordalen,Mire,,Sweden,-,C.B.S.T-25,(*),(MER-FS),(assembled)	1	
3300026159,assembled,Ga0307380_1001473912	Ga0307380_1001473912	hypothetical,protein	3300026159	Activated,sludge,microbial,communities,from,lab.,scaled,anaerobic,digester,in,Belvaux,,Luxembourg,-,ACS0-55,(*),(MER-FS),(assembled)	1	
3300029327,assembled,Ga0451973_0769144_4702_6354	Ga0451973_0769144_4702_6354	hypothetical,protein	3300029327	Anode,biofilm,microbial,communities,from,glucose-fed,MFC,-,GM-anode,biofilm,(*),(MER-FS),(assembled)	1	
3300038365,assembled,Ga0373411_0000106_41308_42987	Ga0373411_0000106_41308_42987	hypothetical,protein	3300038365	Liquor,fermentation,pit,mud,microbial,communities,from,Luzhou,,China,-,Meta-6-2-50-M,(*),(MER-FS),(assembled)	1	
3300042534,assembled,Ga0066793_100052367	Ga0066793_100052367	hypothetical,protein	3300042534	Sediment,microbial,communities,from,Baltic,Sea,,Sweden,-,H5D5S,(IMG,v5.0),(*),(MER-FS),(assembled)	1	
3300044273,assembled,Ga0315306_100138852	Ga0315306_100138852	hypothetical,protein	3300044273	Sediment,microbial,communities,from,YNP,geothermal,spring,,Wyoming,,USA,-,Washburn,(*),(MER-FS),(assembled)	1	
3300025867,assembled,Ga0123332_10004358	Ga0123332_10004358	hypothetical,protein	3300025867	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,Japan,-,AD_JPNHW1_MetaG,(SPAdes),(version,2),(*),(MER-FS),(assembled)	1	
3300052918,assembled,Ga0209426_10082863	Ga0209426_10082863	hypothetical,protein	3300052918	Soil,microbial,communities,from,peatland,in,Alberta,,Canada,-,SB-EXT,70-80,cm,(*),(MER-FS),(assembled)	1	
3300031565,assembled,Ga0568900_0209693_838_2088	Ga0568900_0209693_838_2088	hypothetical,protein	3300031565	Soil,microbial,communities,from,Risofladan,,Vaasa,,Finland,-,UN-2,(*),(MER-FS),(assembled)	1	
3300030493,assembled,Ga0136546_1023163	Ga0136546_1023163	hypothetical,protein	3300030493	Bioremediated,contaminated,groundwater,from,EPA,Superfund,site,,New,Mexico,-,Sample,HSE6-23,(v2),(version,2),(*),(MER-FS),(assembled)	1	
3300033170,assembled,Ga0451887_0854999_316_1551	Ga0451887_0854999_316_1551	hypothetical,protein	3300033170	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_12_05,R1,(*),(MER-FS),(assembled)	1	
3300003664,assembled,Ga0527660_000668_27350_29065	Ga0527660_000668_27350_29065	hypothetical,protein	3300003664	Petroleum,reservoir,microbial,communities,from,Reconcavo,Basin,,Brazil,,analyzing,oil,degradation,-,Bahia-well,BA-,1,(*),(MER-FS),(assembled)	1	
3300017688,assembled,Ga0480582_0000518_2_1231	Ga0480582_0000518_2_1231	hypothetical,protein	3300017688	Groundwater,microbial,communities,from,the,Olkiluoto,Island,deep,subsurface,site,,Finland,-,KR46_S_MetaG,(*),(MER-FS),(assembled)	1	
3300055505,assembled,Ga0265411_10022787	Ga0265411_10022787	hypothetical,protein	3300055505	Glacial,till,microbial,communities,from,Anvers,Island,,Antarctica,-,18O.1C.10,SIP,fraction,(*),(MER-FS),(assembled)	1	
3300051161,assembled,Ga0498943_023589_3990_5393	Ga0498943_023589_3990_5393	hypothetical,protein	3300051161	Soil,microbial,communities,from,lacustrine,wetlands,,Lake,Washington,,Seattle,,WA,,USA,-,LW1_C2_Top,(*),(MER-FS),(assembled)	1	
