taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	NCBI Phylum	NCBI Class	NCBI Order	NCBI Family	NCBI Genus	NCBI Species	GTDB Domain	GTDB Phylum	GTDB Class	GTDB Order	GTDB Family	GTDB Genus	GTDB Species	ANI Cluster ID	ANI Cluster Type	IMG Release/Pipeline Version	IMG Submission ID	GOLD Analysis Project ID	GOLD Analysis Project Type	GOLD Sequencing Project ID	GOLD Study ID	Add Date	Assembly Method	Comments	Funding Agency	High Quality	Has Coverage	Is Public	NCBI Taxon ID	Public Release Date	NCBI Strain	Submission Type	User Access	Alternative Contact Email	Alternative Contact Name	Alternative2 Contact Emails	Alternative2 Contact Names	Contact Email	Contact Name	Award DOI	Funding Program	Funding Year	Is Published	PMO Project ID	Pubmed ID	GenBank Anomalous Assembly	Genbank Anomalous Reason	NCBI Assembly Accession	NCBI Bioproject Accession	NCBI Biosample Accession	NCBI GenBank ID	Sequencing Depth	Sequencing Method	Sequencing Quality	Sequencing Status	Sequencing Strategy	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Biotic Relationships	Cell Arrangement	Cell Shape	Culture Type	Cultured	Diseases	Energy Source	Gram Staining	Metabolism	Motility	Oxygen Requirement	Phenotype	Relevance	Sporulation	Temperature Range	Type Strain	Uncultured Type	Altitude In Meters	Chlorophyll Concentration	Depth In Meters	Elevation In Meters	Geographic Location	Habitat	Isolation	Isolation Country	Latitude	Longhurst Code	Longhurst Description	Longitude	Nitrate Concentration	Oxygen Concentration	pH	Pressure	Salinity	Salinity Concentration	Sample Collection Date	Sample Collection Temperature	Subsurface In Meters	HMP ID	Hospital Visits	Host Gender	Host Name	Medical Record Number	Sample Body Site	Sample Body Subsite	Proportal Ecotype	Proportal Isolation	Proportal Ocean	Proportal Station	Proportal WOA Dissolved Oxygen	Proportal WOA Nitrate	Proportal WOA Phosphate	Proportal WOA Salinity	Proportal WOA Silicate	Proportal WOA Temperature	Genome Size  * assembled	Gene Count  * assembled	Scaffold Count  * assembled	Genome MetaBAT Bin Count  * assembled	Genome EukCC Bin Count  * assembled	CRISPR Count  * assembled	GC Count  * assembled	GC  * assembled	Coding Base Count  * assembled	Coding Base Count %  * assembled	CDS Count  * assembled	CDS %  * assembled	RNA Count  * assembled	RNA % * assembled	rRNA Count  * assembled	5S rRNA Count  * assembled	16S rRNA Count  * assembled	18S rRNA Count  * assembled	23S rRNA Count  * assembled	28S rRNA Count  * assembled	tRNA Count  * assembled	Other RNA Count  * assembled	Unchar Count	Unchar %	w/ Func Pred Count  * assembled	w/ Func Pred %  * assembled	w/o function prediction * assembled	w/o function prediction % * assembled	Paralogs Count	Paralogs %	COG Count  * assembled	COG %  * assembled	KOG Count	KOG %	Pfam Count  * assembled	Pfam %  * assembled	TIGRfam Count  * assembled	TIGRfam %  * assembled	Enzyme Count  * assembled	Enzyme %  * assembled	KEGG Count  * assembled	KEGG %  * assembled	Not KEGG Count  * assembled	Not KEGG %  * assembled	KO Count  * assembled	KO %  * assembled	Not KO Count  * assembled	Not KO %  * assembled	MetaCyc Count  * assembled	MetaCyc %  * assembled	Not MetaCyc Count  * assembled	Not MetaCyc %  * assembled	Signal Peptide Count	Signal Peptide %	Transmembrane Count	Transmembrane %	Horizontally Transferred Count	Horizontally Transferred %	Paralog Group Count	COG Cluster Count  * assembled	KOG Cluster Count	Pfam Cluster Count  * assembled	TIGRfam Cluster Count  * assembled	SMC Biosynthetic Gene Cluster Count * assembled	Predicted Viruses	Predicted Plasmids	Estimated Number of Genomes * assembled	Estimated Average Genome Size * assembled	Estimated number of genomes - Marker genes average * assembled	Estimated number of genomes - Marker genes median * assembled	Estimated number of genomes - Marker genes mode * assembled	Standard deviation of marker gene counts * assembled	CheckM2 Completeness	CheckM2 Contamination	JGI Project ID / ITS SP ID	ITS AP ID	ITS SP ID	ITS Proposal ID	ITS Proposal Name	SRA ID	SRA Run	JGI Data Utilization Status	GPTS Proposal ID	Number of Filtered Reads  * assembled	Number of Mapped Reads  * assembled	% Assembled Reads  * assembled	Total Filtered Bases  * assembled	Total Mapped Bases  * assembled	Average Coverage of Assembled Sequences  * assembled
2770939657	Archaea	Permanent Draft	Metagenomes from anaerobic digester of solid waste	Methanobacterium sp. BinDmb120	University of Toronto	2770939657	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	unclassified	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium formicicum			IMG Annotation Pipeline v.4.16.1	181100	Ga0256710	Metagenome-Assembled Genome	Gp0238866	Gs0130338	2018-02-21				No	No	Yes	2160	2018-02-21	BinDmb120	Primary											No																							No												Metagenomic																																							1905810	2093	212			1	796006	41.77	1606386	84.29	2052	98.04	41	1.96	3	2			1		34	4			1483	70.86	569	27.19	380	18.16	1284	61.35	325	15.53	1614	77.11	602	28.76	555	26.52	558	26.66	1494	71.38	1024	48.92	1028	49.12	503	24.03	1549	74.01	35	1.67	473	22.6	14	.67		938	277	1174	531		1								83.97	.77	0														
2681813120	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.M.0.1	University of Illinois, Urbana-Champaign	2681813120	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	582	clique	IMG Annotation Pipeline v.4.11.4	90288	Ga0109787	Genome Analysis (Isolate)	Gp0130421	Gs0118159	2016-06-30	IDBA-UD v. 1.1.0			Yes	No	Yes	2209	2016-06-30	1.H.M.0.1	Primary											No			No		GCA_000980025.1	PRJNA242781	SAMN02708970	JJQQ00000000		Illumina HiSeq		Complete	Whole Genome Sequencing									Isolate	Yes								Evolution									Columbia River Estuary, north of Astoria, Oregon		sediment																																4060306	3562	170			7	1688196	41.58	3074787	75.73	3497	98.18	65	1.82	6	4	1		1		53	6			2413	67.74	1084	30.43	1050	29.48	2137	59.99	525	14.74	2577	72.35	942	26.45	844	23.69	882	24.76	2615	73.41	1618	45.42	1879	52.75	741	20.8	2756	77.37	149	4.18	867	24.34	2	.06		1313	393	1620	731										99.99	1.82	0					SRX513707									
2660238247	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.M.2.4	University of Illinois, Urbana-Champaign	2660238247	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	582	clique	IMG Annotation Pipeline v.4.10.2	82176	Ga0109794	Genome Analysis (Isolate)	Gp0130426	Gs0118159	2016-04-04	IDBA-UD v. 1.1.0			Yes	No	Yes	2209	2016-04-04	1.H.M.2.4	Primary											No			No		GCA_000980105.1	PRJNA242781	SAMN02708972	JJQX00000000		Illumina HiSeq		Complete	Whole Genome Sequencing									Isolate	Yes								Evolution									Columbia River Estuary, north of Astoria, Oregon		sediment																																4068400	3606	245			8	1691498	41.58	3081735	75.75	3545	98.31	61	1.69	6	4	1		1		49	6			2446	67.83	1099	30.48	1006	27.9	2117	58.71	519	14.39	2600	72.1	941	26.1	840	23.29	881	24.43	2664	73.88	1604	44.48	1941	53.83	733	20.33	2812	77.98	145	4.02	890	24.68				1311	391	1622	718										99.98	1.55	0					SRX513714									
8083010399	Archaea		Rumen microbial communities from cattle in Penicuik, Scotland, United Kingdom	Methanobrevibacter sp. RUG13139		8083010399	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	uncultured Methanobrevibacter sp.	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified			IMG Annotation Pipeline v.5.2.1	330663	Ga0640207	Metagenome-Assembled Genome	Gp0580161	Gs0154273	2024-02-15				No	No	Yes	253161	2024-02-15	RUG13139	Primary											No			No		GCA_902786095.1			CADABJ000000000															No												Metagenomic																																							1843871	1752	140			5	538249	29.2	1449853	78.65	1710	97.6	39	2.23	4	1	2	0	1	0	33	2	3	.17	1433	81.79	277	15.81	264	15.07	1440	82.19			1331	75.97	540	30.82	552	31.51	605	34.53	1105	63.07	954	54.45			501	28.6	1209	69.01	24	1.37	361	20.61	17	.97		1084		1132	493												0														
2681813117	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.A.2.1	University of Illinois, Urbana-Champaign	2681813117	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	582	clique	IMG Annotation Pipeline v.4.11.4	90285	Ga0109782	Genome Analysis (Isolate)	Gp0130416	Gs0118159	2016-06-30	IDBA-UD v. 1.1.0			Yes	No	Yes	2209	2016-06-30	1.H.A.2.1	Primary											No			No		GCA_000979935.1	PRJNA242781	SAMN02708978	JJQK00000000		Illumina HiSeq		Complete	Whole Genome Sequencing									Isolate	Yes								Evolution									Columbia River Estuary, north of Astoria, Oregon		sediment																																3979315	3517	268			4	1658566	41.69	3025955	76.05	3442	97.87	75	2.13	4	2	1		1		62	9			2399	68.21	1043	29.66	1031	29.31	2137	60.76	520	14.79	2562	72.85	936	26.61	856	24.34	879	24.99	2563	72.87	1615	45.92	1827	51.95	754	21.44	2688	76.43	151	4.29	851	24.2	3	.09		1326	391	1612	726										99.98	1.88	0					SRX513701									
2622736425	Archaea	Permanent Draft	Methanobrevibacter type strains	Methanobrevibacter gottschalkii DSM 11977	Commonwealth Scientific and Industrial Research Organisation (CSIRO)	2622736425	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter gottschalkii	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A gottschalkii	1561	clique		65423	Ga0074442	Genome Analysis (Isolate)	Gp0113773	Gs0114691	2015-07-02	SPAdes genome assembler 3.5.0	released per Rekha		Yes	No	Yes	190974	2017-07-17	DSM 11977	Primary				carly.rosewarne@gmail.com	Carly Rosewarne	carly.rosewarne@gmail.com	Carly Rosewarne				No										Illumina HiSeq 2500-1TB		Complete	Whole Genome Sequencing	Host-associated	Mammals	Large intestine	Digestive system	Fecal		Chains, Pairs	Rod-shaped	Isolate	Yes			Gram+			Anaerobe	Catalase negative			Mesophile	Yes							Host	horse faeces																																1879371	1889	19				564234	30.02	1654076	88.01	1845	97.67	44	2.33	7	3	3		1		34	3			1356	71.78	489	25.89	192	10.16	1230	65.11	381	20.17	1457	77.13	597	31.6	596	31.55	633	33.51	1212	64.16	1030	54.53	815	43.14	536	28.37	1309	69.3	80	4.24	406	21.49	40	2.12	89	989	325	1223	578		1								99.98	.19	1057915			1067	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II: from individual species to whole genera"										
2516653036	Archaea	Permanent Draft	Methanobacterium sp. Maddingley draft genome sequence	Methanobacterium sp. Maddingley MBC34	Unknown	2516653036	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium sp. Maddingley MBC34	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium sp000309865				10277	Ga0011348	Metagenome-Assembled Genome	Gp0293148	Gs0017646	2012-08-26	Velvet v. Unknown			No	No	Yes	1220534	2013-06-19	Maddingley MBC34	Primary						carly.rosewarne@csiro.au	Carly Rosewarne				No			No		GCA_000309865.1			AMGN00000000															No												Metagenomic																																							2420154	2471	104				934046	38.59	2010980	83.09	2412	97.61	59	2.39	12	2	2		8		45	2			1757	71.1	655	26.51	402	16.27	1564	63.29	423	17.12	1930	78.11	700	28.33	665	26.91	675	27.32	1737	70.3	1203	48.68	1209	48.93	603	24.4	1809	73.21	37	1.5	623	25.21	108	4.37	172	1088	338	1347	600										97.31	.13	0														
8065520172	Archaea	Finished	EVOMOBIL-ERC Grant Agreement no. 340440 from the European Union's Seventh Framework 1243 Program	Methanocaldococcus sp. SG7	CEA Genoscope	8065520172	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus lauensis	Archaea	Methanobacteriota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus sp902827205	11408	clique	IMG Annotation Pipeline v.5.1.17	320594	Ga0523245	Genome Analysis (Isolate)	Gp0607736	Gs0156339	2023-11-07				Yes	No	Yes	2546128	2023-11-07	SG7	Primary											No			No		GCA_902827225.1	PRJEB37473	SAMEA6654823	LR792632, LR792633		Oxford Nanopore, Illumina	Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Aquatic	Unclassified	Thermal springs	Unclassified			Coccoid	Isolate	Yes										Hyperthermophile									hydrothermal vent								5-7.1		Halophile																						1537427	1636	2			7	446587	29.05	1382632	89.93	1583	96.76	50	3.06	7	3	2	0	2	0	37	6	3	.18	1343	82.09	240	14.67	215	13.14	1386	84.72			1328	81.17	590	36.06	562	34.35	589	36	994	60.76	1033	63.14			509	31.11	1074	65.65	19	1.16	316	19.32	18	1.1		1108		1179	546										98.83	0	0														
2547132055	Archaea	Permanent Draft	Pan-genome of Methanobrevibacter smithii, in twins	Methanobrevibacter smithii TS146B	Washington University in St. Louis	2547132055	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A smithii	6539	clique		23639	Ga0019553	Genome Analysis (Isolate)	Gp0009374	Gs0019310	2013-11-27	Velvet v. 0.7.63, Newbler v. 2.3, minimus2			Yes	No	Yes	911119	2013-11-27	TS146B	Primary		Ioanna.Pagani@thermofisher.com	Ioanna Pagani	jgordon@wustl.edu	Human Gut Community Users	jgordon@wustl.edu	Human Gut Community Users				Yes		21317366	No		GCA_000189855	PRJNA59645	SAMN02436665	AELN00000000	540x illumina, 11x 454	454 GS FLX Titanium, Illumina GAIIx	Level 2: High-Quality Draft	Complete	Whole Genome Sequencing	Host-associated	Mammals: Human	Large intestine	Digestive system	Fecal	Free living	Chains, Pairs	Rod-shaped	Isolate	Yes	None	Lithotroph	Gram+	Methanogen	Nonmotile	Anaerobe	Symbiotic	Human Gut Microbiome Initiative (HGMI), Medical		Mesophile	No							Host, Human intestinal microflora, Soil	fecal sample from healthy dizygotic female twin born in Missouri (DZ twin 2)	USA																	Homo sapiens		Gastrointestinal tract												1794702	1864	43			1	558835	31.14	1618503	90.18	1820	97.64	44	2.36	5	3	1		1		35	4			1344	72.1	476	25.54	184	9.87	1113	59.71	328	17.6	1408	75.54	589	31.6	576	30.9	607	32.56	1213	65.08	979	52.52	841	45.12	518	27.79	1302	69.85	72	3.86	407	21.83	4	.21	80	935	289	1186	567		1								99.02	.26	0														
8091732703	Archaea		Rumen microbial communities from cattle in Penicuik, Scotland, United Kingdom	Unclassified euryarchaeote RUG12248		8091732703	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	uncultured euryarchaeote	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified			IMG Annotation Pipeline v.5.2.1	334139	Ga0639447	Metagenome-Assembled Genome	Gp0580126	Gs0154273	2024-03-12				No	No	Yes	114243	2024-03-12	RUG12248	Primary											No			No		GCA_902777245.1			CACYTC000000000															No												Metagenomic																																							1541834	1635	97			1	939957	60.97	1402645	90.99	1582	96.76	50	3.06	5	3	1	0	1	0	43	2	3	.18	1266	77.43	316	19.33	224	13.7	1257	76.88			1213	74.19	467	28.56	507	31.01	537	32.84	1045	63.91	860	52.6			445	27.22	1137	69.54	35	2.14	297	18.17	747	45.69		907		995	428												0														
2657245466	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei YBB.H.M.1B.1	University of Illinois, Urbana-Champaign	2657245466	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	582	clique	IMG Annotation Pipeline v.4.10.0	82726	Ga0109768	Genome Analysis (Isolate)	Gp0130457	Gs0118159	2016-03-23	IDBA-UD v. 1.1.0			Yes	No	Yes	2209	2016-03-23	YBB.H.M.1B.1	Primary											No			No		GCA_000979035.1	PRJNA242781	SAMN02708985	JJPU00000000		Illumina HiSeq		Complete	Whole Genome Sequencing									Isolate	Yes								Evolution									Columbia River Estuary, north of Astoria, Oregon																																		4122548	3614	202			9	1709320	41.47	3129462	75.92	3544	98.06	70	1.94	4	2	1		1		55	11			2442	67.57	1102	30.49	1060	29.33	2151	59.52	527	14.58	2608	72.16	937	25.93	845	23.38	868	24.02	2676	74.05	1609	44.52	1935	53.54	738	20.42	2806	77.64	146	4.04	884	24.46	1	.03		1314	395	1624	725										99.96	2.09	0					SRX513748									
2860315451	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase V (KMG-V): Genome sequencing to study the core and pangenomes of soil and plant-associated prokaryotes	Methanococcus maripaludis RC	DOE Joint Genome Institute  (JGI)	2860315451	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis	Archaea	Methanobacteriota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis	3707	clique	IMG Annotation Pipeline v.5.0.12	228653	Ga0416740	Genome Analysis (Isolate)	Gp0457690	Gs0129091	2020-03-19	spades v. 3.13.0			Yes	No	Yes	39152	2020-03-19	RC	Primary				whitman@uga.edu; rossello-mora@uib.es; mrazek@uga.edu	William Whitman; Ramon Rossell? Mora; Jan Mrazek	whitman@uga.edu	William Whitman	10.46936/10.25585/60001079	CSP	2017	No			No		GCA_016907005.1	PRJNA632148	SAMN17620118	JAFBBC000000000		Illumina NovaSeq S4	Level 1: Standard Draft	Complete	Whole Genome Sequencing	Environmental	Aquatic	Unclassified	Sediment	Unclassified				Isolate	Yes																	Gulf of Mexico		Sediments, Gulf of Mexico	USA																															1733994	1894	4			3	574299	33.13	1544037	89.07	1850	97.68	43	2.27	4	2	1		1		37	2	1	.05	1392	73.5	458	24.18	316	16.68	1543	81.47			1499	79.14	636	33.58	613	32.37	661	34.9	1189	62.78	1119	59.08	731	38.6	560	29.57	1290	68.11	58	3.06	385	20.33	20	1.06		1190		1267	567										99.76	.23	0	1257698	1257733	502937	Core and pangenomes of soil and plant-associated prokaryotes	SRX10105318		Unrestricted							
2814122912	Archaea	Permanent Draft	Metagenomes from anaerobic digester of solid waste	unclassified Euryarchaeota BinDmb83	University of Toronto	2814122912	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	UBA472	UBA472	Unclassified			IMG Annotation Pipeline v.4.16.6	204486	Ga0334583	Metagenome-Assembled Genome	Gp0238866	Gs0130338	2019-01-04				No	No	Yes	28890	2019-01-04	BinDmb83	Primary											No																							No												Metagenomic																																							1333815	1553	165			2	821394	61.58	1243998	93.27	1526	98.26	27	1.74	2		1		1		24	1			1153	74.24	373	24.02	169	10.88	930	59.88	309	19.9	1184	76.24	458	29.49	386	24.86	406	26.14	1120	72.12	672	43.27	854	54.99	343	22.09	1183	76.18	18	1.16	296	19.06	168	10.82		747	270	978	437										79.88	1.06	0														
2982144988	Archaea	Permanent Draft	Methanocellaceae archaeon CWC-04	Methanocellaceae archaeon CWC-04	National Chung Hsing University	2982144988	Euryarchaeota	Methanomicrobia	Methanocellales	Methanocellaceae	unclassified	unclassified	Archaea	Halobacteriota	Methanocellia	Methanocellales	Methanocellaceae	PGCK01	PGCK01 sp021023085	26815	singleton	IMG Annotation Pipeline v.5.1.11	285225	Ga0577326	Genome Analysis (Isolate)	Gp0256629	Gs0131986	2022-10-19	SPAdes v. 3.10.1			Yes	No	Yes	570265	2022-10-19	CWC-04	Primary		benbear.xe@gmail.com	Sheng-Chung Chen	mclai01@gmail.com	Mei-Chin Lai	mclai01@gmail.com	Mei-Chin Lai				No			No		GCA_021023085.1	PRJNA417362	SAMN07985097	PGCK00000000		Illumina MiSeq	Level 2: High-Quality Draft	Complete	Whole Genome Sequencing	Environmental	Aquatic	Sediment	Marine	Unclassified				Isolate	Yes															1301		offshore southwestern Taiwan		Deep sea marine sediment	Taiwan	22.37643333			119.75063333																											3193629	3219	41			1	1475184	46	2676385	83.8	3160	98.17	58	1.8	5	3	1	0	1	0	50	3	1	.03	2367	73.53	793	24.63	818	25.41	2376	73.81			2294	71.26	811	25.19	784	24.36	798	24.79	2362	73.38	1457	45.26			690	21.44	2470	76.73	113	3.51	904	28.08	409	12.71		1371		1466	619										100	1.82	0														
2982359728	Archaea	Finished	Methanocaldococcus bathoardescens JH146 Genome sequencing	Methanocaldococcus bathoardescens JH146	Kyung Hee Unviersity	2982359728	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus bathoardescens	Archaea	Methanobacteriota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus bathoardescens	26831	singleton	IMG Annotation Pipeline v.5.1.11	285275	Ga0577494	Genome Analysis (Isolate)	Gp0092008	Gs0110929	2022-10-19	Newbler v. 2.3			Yes	No	Yes	1301915	2022-10-19	JH146	Primary											Yes		26094864	No		GCA_000739065.1	PRJNA242490	SAMN02951366	CP009149	814x	454, Illumina	Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	Free living		Coccus-shaped	Isolate	Yes					Motile	Anaerobe		Environmental		Thermophile	Yes						Caldera ridge, Axial Seamount , Pacific ocean	Hydrothermal vent	hydeothermal vent at Marker113 at caldera of Axial Seamount	Pacific Ocean	45.92			-130																											1607556	1734	1			8	494936	31	1453114	90.39	1684	97.12	48	2.77	6	2	2	0	2	0	37	5	2	.12	1456	83.97	228	13.15	274	15.8	1506	86.85			1433	82.64	602	34.72	590	34.03	626	36.1	1058	61.01	1103	63.61			532	30.68	1152	66.44	23	1.33	323	18.63	33	1.9		1172		1220	551										99.92	.03	0														
2524614668	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Methanocorpusculum bavaricum DSM 4179	DOE Joint Genome Institute  (JGI)	2524614668	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum	Methanocorpusculum bavaricum	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum	Methanocorpusculum parvum	2592	clique		14601	Ga0002696	Genome Analysis (Isolate)	Gp0013042	Gs0015051	2013-05-22	Unknown program v. before 2013-05-03		DOE; DSMZ	Yes	No	Yes	1122230	2013-06-03	DSM 4179	Primary				nckyrpides@lbl.gov	Nikos Kyrpides	nckyrpides@lbl.gov	Nikos Kyrpides	10.46936/10.25585/60000886	CSP	2012	Yes	406286	28604660	No		GCA_000430905.1	PRJNA188868	SAMN02441137	AUMX00000000	Unknown	Illumina HiSeq 2500	Level 1: Standard Draft	Complete	Whole Genome Sequencing	Environmental	Aquatic	Unclassified	Sediment	Unclassified		Singles	Coccus-shaped	Isolate	Yes		Chemoorganotroph	Gram-		Motile	Anaerobe	Neutrophilic	GEBA-KMG, Tree of Life		Mesophile	Yes						Siidzucker company, Regensburg	Aquatic, Sediment	Muddy sediment of wastewater pond	Germany	49.01468			12.124944			7					37 C																			1706782	1801	27			1	875633	51.43	1512423	88.83	1744	96.84	57	3.16	5	3	1		1		49	3			1275	70.79	469	26.04	184	10.22	1167	64.8	339	18.82	1358	75.4	581	32.26	546	30.32	573	31.82	1171	65.02	955	53.03	789	43.81	490	27.21	1254	69.63	40	2.22	356	19.77	75	4.16	84	946	299	1202	559										94.15	.14	1013574	1013575	1013574	733	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG) project"			Unrestricted	300801						
649633067	Archaea	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Methanothermus fervidus V24S, DSM 2088	DOE Joint Genome Institute  (JGI)	649633067	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanothermaceae	Methanothermus	Methanothermus fervidus	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanothermaceae	Methanothermus	Methanothermus fervidus	40821	singleton	IMG/W 3.4		Ga0029379	Genome Analysis (Isolate)	Gp0003646	Gs0000008	2011-03-26				Yes	No	Yes	523846	2011-07-01	V24S, DSM 2088	Primary		NCKyrpides@lbl.gov	Nikos Kyrpides	jonathan.eisen@gmail.com	Jonathan Eisen	jonathan.eisen@gmail.com	Jonathan Eisen	10.46936/10.25585/60007482	GEBA	2007	Yes	97921	21304736, 28604660	No		GCA_000166095.1	PRJNA33689	SAMN02232040	CP002278			Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Terrestrial	Unclassified	Volcanic	Unclassified	Free living	Chains, Singles	Rod-shaped	Isolate	Yes	None		Gram+	Methanogen	Motile	Obligate anaerobe		Biotechnological, GEBA, Tree of Life	Nonsporulating	Hyperthermophile	Yes					1.477	Kerlingarfjoll mountains, Iceland	Aquatic, Hot spring	Hot solfataric spring from Iceland	Iceland												80 C																			1243342	1352	1				393356	31.64	1184427	95.26	1303	96.38	49	3.62	6	2	2		2		41	2			1031	76.26	272	20.12	98	7.25	1030	76.18	315	23.3	1153	85.28	561	41.49	566	41.86	607	44.9	696	51.48	906	67.01	397	29.36	526	38.91	777	57.47	34	2.51	252	18.64	107	7.91	44	889	276	1056	570										99.88	.11	97921	1377409		867	GEBA Proposal			Unrestricted	97601						
