546,Ga0114918_10058664,3300009149,3300009149 assembled Ga0114918_100586641,Ga0114918_100586641,methyl-coenzyme M reductase alpha subunit,Deep subsurface microbial communities from Baltic Sea to uncover new lineages of life (NeLLi) - Landsort_02402 metaG (*) (MER-FS) (assembled),1,365,NA,*Microbiome,Permanent Draft,Deep subsurface microbial communities from various oceans to uncover new lineages of life (NeLLi),Deep subsurface microbial communities from Baltic Sea to uncover new lineages of life (NeLLi) - Landsort_02402 metaG,DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Marine,Oceanic,Sediment,Deep subsurface microbial communities from various oceans to uncover new lineages of life (NeLLi),NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500-1TB,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Oceanic,Marine,Sediment,Deep subsurface,,,,NA,1252706362,2647644,3300009149 assembled Ga0114918_10058664,3300009149,assembled,Deep subsurface microbial communities from Baltic Sea to uncover new lineages of life (NeLLi) - Landsort_02402 metaG (*),2,2540,,,,,,,,,NA,,,,,,,,,NA,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Oceanic,Sediment,Deep subsurface,
547,Ga0114919_10004332,3300009529,3300009529 assembled Ga0114919_1000433210,Ga0114919_1000433210,methyl-coenzyme M reductase alpha subunit,Deep subsurface microbial communities from Black Sea to uncover new lineages of life (NeLLi) - Black_00105 metaG (*) (MER-FS) (assembled),1,394,NA,*Microbiome,Permanent Draft,Deep subsurface microbial communities from various oceans to uncover new lineages of life (NeLLi),Deep subsurface microbial communities from Black Sea to uncover new lineages of life (NeLLi) - Black_00105 metaG,DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Marine,Oceanic,Sediment,Deep subsurface microbial communities from various oceans to uncover new lineages of life (NeLLi),NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500-1TB,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Oceanic,Marine,Sediment,Deep subsurface,,,,NA,1764433912,3546323,3300009529 assembled Ga0114919_10004332,3300009529,assembled,Deep subsurface microbial communities from Black Sea to uncover new lineages of life (NeLLi) - Black_00105 metaG (*),14,11383,Archaea,,,,,,,Archaea,57,Archaea,,,,,,,Archaea,57,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Oceanic,Sediment,Deep subsurface,
548,Ga0114919_10009102,3300009529,3300009529 assembled Ga0114919_100091022,Ga0114919_100091022,methyl-coenzyme M reductase alpha subunit,Deep subsurface microbial communities from Black Sea to uncover new lineages of life (NeLLi) - Black_00105 metaG (*) (MER-FS) (assembled),1,394,NA,*Microbiome,Permanent Draft,Deep subsurface microbial communities from various oceans to uncover new lineages of life (NeLLi),Deep subsurface microbial communities from Black Sea to uncover new lineages of life (NeLLi) - Black_00105 metaG,DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Marine,Oceanic,Sediment,Deep subsurface microbial communities from various oceans to uncover new lineages of life (NeLLi),NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500-1TB,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Oceanic,Marine,Sediment,Deep subsurface,,,,NA,1764433912,3546323,3300009529 assembled Ga0114919_10009102,3300009529,assembled,Deep subsurface microbial communities from Black Sea to uncover new lineages of life (NeLLi) - Black_00105 metaG (*),8,7820,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,50,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,38,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Oceanic,Sediment,Deep subsurface,
549,Ga0114919_10060407,3300009529,3300009529 assembled Ga0114919_100604072,Ga0114919_100604072,methyl-coenzyme M reductase alpha subunit,Deep subsurface microbial communities from Black Sea to uncover new lineages of life (NeLLi) - Black_00105 metaG (*) (MER-FS) (assembled),1,394,NA,*Microbiome,Permanent Draft,Deep subsurface microbial communities from various oceans to uncover new lineages of life (NeLLi),Deep subsurface microbial communities from Black Sea to uncover new lineages of life (NeLLi) - Black_00105 metaG,DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Marine,Oceanic,Sediment,Deep subsurface microbial communities from various oceans to uncover new lineages of life (NeLLi),NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500-1TB,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Oceanic,Marine,Sediment,Deep subsurface,,,,NA,1764433912,3546323,3300009529 assembled Ga0114919_10060407,3300009529,assembled,Deep subsurface microbial communities from Black Sea to uncover new lineages of life (NeLLi) - Black_00105 metaG (*),3,2793,,,,,,,,,NA,,,,,,,,,NA,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Oceanic,Sediment,Deep subsurface,
550,Ga0114922_10208542,3300011118,3300011118 assembled Ga0114922_102085421,Ga0114922_102085421,methyl-coenzyme M reductase alpha subunit,Deep subsurface microbial communities from Aarhus Bay to uncover new lineages of life (NeLLi) - Aarhus_00045 metaG (*) (MER-FS) (assembled),1,536,NA,*Microbiome,Permanent Draft,Deep subsurface microbial communities from various oceans to uncover new lineages of life (NeLLi),Deep subsurface microbial communities from Aarhus Bay to uncover new lineages of life (NeLLi) - Aarhus_00045 metaG,DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Marine,Oceanic,Sediment,Deep subsurface microbial communities from various oceans to uncover new lineages of life (NeLLi),NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500-1TB,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Oceanic,Marine,Sediment,Deep subsurface,,,,NA,2724523976,5554007,3300011118 assembled Ga0114922_10208542,3300011118,assembled,Deep subsurface microbial communities from Aarhus Bay to uncover new lineages of life (NeLLi) - Aarhus_00045 metaG (*),2,1647,,,,,,,,,NA,,,,,,,,,NA,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Oceanic,Sediment,Deep subsurface,
551,Ga0114922_10224853,3300011118,3300011118 assembled Ga0114922_102248531,Ga0114922_102248531,methyl-coenzyme M reductase alpha subunit,Deep subsurface microbial communities from Aarhus Bay to uncover new lineages of life (NeLLi) - Aarhus_00045 metaG (*) (MER-FS) (assembled),1,536,NA,*Microbiome,Permanent Draft,Deep subsurface microbial communities from various oceans to uncover new lineages of life (NeLLi),Deep subsurface microbial communities from Aarhus Bay to uncover new lineages of life (NeLLi) - Aarhus_00045 metaG,DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Marine,Oceanic,Sediment,Deep subsurface microbial communities from various oceans to uncover new lineages of life (NeLLi),NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500-1TB,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Oceanic,Marine,Sediment,Deep subsurface,,,,NA,2724523976,5554007,3300011118 assembled Ga0114922_10224853,3300011118,assembled,Deep subsurface microbial communities from Aarhus Bay to uncover new lineages of life (NeLLi) - Aarhus_00045 metaG (*),1,1579,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Candidatus Methanomassiliicoccus intestinalis,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus; Candidatus Methanomassiliicoccus intestinalis,100,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Candidatus Methanomassiliicoccus intestinalis,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus; Candidatus Methanomassiliicoccus intestinalis,100,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Oceanic,Sediment,Deep subsurface,
563,Ga0115358_10000217,3300008468,3300008468 assembled Ga0115358_100002173,Ga0115358_100002173,methyl-coenzyme M reductase alpha subunit,Sea floor sediment microbial communities from Gulf of Mexico Methane Seep - MPC10T (*) (MER-FS) (assembled),1,334,NA,*Microbiome,Permanent Draft,Subsurface hydrocarbon microbial communities from various worldwide Shell locations,Sea floor sediment microbial communities from Gulf of Mexico Methane Seep - MPC10T,Shell Corporation,Environmental,Aquatic,Marine,Cold seeps,Sediment,Subsurface hydrocarbon microbial communities from various worldwide Shell locations,NA,NA,NA,NA,NA,NA,NA,,Illumina MiSeq,,Complete,Metagenome,Environmental,Aquatic,Cold seeps,Marine,Sediment,Sediment,,,,NA,422857366,1470248,3300008468 assembled Ga0115358_10000217,3300008468,assembled,Sea floor sediment microbial communities from Gulf of Mexico Methane Seep - MPC10T (*),5,4691,Archaea,,,,,,,Archaea,60,Archaea,,,,,,,Archaea,60,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Cold seeps,Sediment,Sediment,
565,Ga0115358_10011517,3300008468,3300008468 assembled Ga0115358_100115172,Ga0115358_100115172,methyl-coenzyme M reductase alpha subunit,Sea floor sediment microbial communities from Gulf of Mexico Methane Seep - MPC10T (*) (MER-FS) (assembled),1,334,NA,*Microbiome,Permanent Draft,Subsurface hydrocarbon microbial communities from various worldwide Shell locations,Sea floor sediment microbial communities from Gulf of Mexico Methane Seep - MPC10T,Shell Corporation,Environmental,Aquatic,Marine,Cold seeps,Sediment,Subsurface hydrocarbon microbial communities from various worldwide Shell locations,NA,NA,NA,NA,NA,NA,NA,,Illumina MiSeq,,Complete,Metagenome,Environmental,Aquatic,Cold seeps,Marine,Sediment,Sediment,,,,NA,422857366,1470248,3300008468 assembled Ga0115358_10011517,3300008468,assembled,Sea floor sediment microbial communities from Gulf of Mexico Methane Seep - MPC10T (*),2,1804,Archaea,,,,,,,Archaea,100,Archaea,,,,,,,Archaea,100,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Cold seeps,Sediment,Sediment,
566,Ga0115358_10185007,3300008468,3300008468 assembled Ga0115358_101850071,Ga0115358_101850071,methyl-coenzyme M reductase alpha subunit,Sea floor sediment microbial communities from Gulf of Mexico Methane Seep - MPC10T (*) (MER-FS) (assembled),1,334,NA,*Microbiome,Permanent Draft,Subsurface hydrocarbon microbial communities from various worldwide Shell locations,Sea floor sediment microbial communities from Gulf of Mexico Methane Seep - MPC10T,Shell Corporation,Environmental,Aquatic,Marine,Cold seeps,Sediment,Subsurface hydrocarbon microbial communities from various worldwide Shell locations,NA,NA,NA,NA,NA,NA,NA,,Illumina MiSeq,,Complete,Metagenome,Environmental,Aquatic,Cold seeps,Marine,Sediment,Sediment,,,,NA,422857366,1470248,3300008468 assembled Ga0115358_10185007,3300008468,assembled,Sea floor sediment microbial communities from Gulf of Mexico Methane Seep - MPC10T (*),1,1394,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Candidatus Methanomassiliicoccus intestinalis,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus; Candidatus Methanomassiliicoccus intestinalis,100,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Candidatus Methanomassiliicoccus intestinalis,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus; Candidatus Methanomassiliicoccus intestinalis,100,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Cold seeps,Sediment,Sediment,
568,Ga0115359_10000903,3300008340,3300008340 assembled Ga0115359_100009032,Ga0115359_100009032,methyl-coenzyme M reductase alpha subunit,Sea floor sediment microbial communities from Gulf of Mexico Methane Seep - MPC10B (*) (MER-FS) (assembled),1,332,NA,*Microbiome,Permanent Draft,Subsurface hydrocarbon microbial communities from various worldwide Shell locations,Sea floor sediment microbial communities from Gulf of Mexico Methane Seep - MPC10B,Shell Corporation,Environmental,Aquatic,Marine,Cold seeps,Sediment,Subsurface hydrocarbon microbial communities from various worldwide Shell locations,NA,NA,NA,NA,NA,NA,NA,,Illumina MiSeq,,Complete,Metagenome,Environmental,Aquatic,Cold seeps,Marine,Sediment,sediment,,,,NA,310096569,1029736,3300008340 assembled Ga0115359_10000903,3300008340,assembled,Sea floor sediment microbial communities from Gulf of Mexico Methane Seep - MPC10B (*),4,4185,,,,,,,,,NA,,,,,,,,,NA,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Cold seeps,Sediment,sediment,
571,Ga0115359_10461797,3300008340,3300008340 assembled Ga0115359_104617971,Ga0115359_104617971,methyl-coenzyme M reductase alpha subunit,Sea floor sediment microbial communities from Gulf of Mexico Methane Seep - MPC10B (*) (MER-FS) (assembled),1,332,NA,*Microbiome,Permanent Draft,Subsurface hydrocarbon microbial communities from various worldwide Shell locations,Sea floor sediment microbial communities from Gulf of Mexico Methane Seep - MPC10B,Shell Corporation,Environmental,Aquatic,Marine,Cold seeps,Sediment,Subsurface hydrocarbon microbial communities from various worldwide Shell locations,NA,NA,NA,NA,NA,NA,NA,,Illumina MiSeq,,Complete,Metagenome,Environmental,Aquatic,Cold seeps,Marine,Sediment,sediment,,,,NA,310096569,1029736,3300008340 assembled Ga0115359_10461797,3300008340,assembled,Sea floor sediment microbial communities from Gulf of Mexico Methane Seep - MPC10B (*),3,1728,,,,,,,,,NA,,,,,,,,,NA,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Cold seeps,Sediment,sediment,
572,Ga0115360_10001581,3300008465,3300008465 assembled Ga0115360_100015811,Ga0115360_100015811,methyl-coenzyme M reductase alpha subunit,Sea floor sediment microbial communities from Gulf of Mexico Methane Seep - MPC5B (*) (MER-FS) (assembled),1,333,NA,*Microbiome,Permanent Draft,Subsurface hydrocarbon microbial communities from various worldwide Shell locations,Sea floor sediment microbial communities from Gulf of Mexico Methane Seep - MPC5B,Shell Corporation,Environmental,Aquatic,Marine,Cold seeps,Sediment,Subsurface hydrocarbon microbial communities from various worldwide Shell locations,NA,NA,NA,NA,NA,NA,NA,,Illumina MiSeq,,Complete,Metagenome,Environmental,Aquatic,Cold seeps,Marine,Sediment,Sediment,,,,NA,225578278,875359,3300008465 assembled Ga0115360_10001581,3300008465,assembled,Sea floor sediment microbial communities from Gulf of Mexico Methane Seep - MPC5B (*),3,2850,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,100,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,67,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Cold seeps,Sediment,Sediment,
640,Ga0116141_10098510,3300009693,3300009693 assembled Ga0116141_100985101,Ga0116141_100985101,methyl-coenzyme M reductase alpha subunit,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from USA - AD_UKC097_MetaG (*) (MER-FS) (assembled),1,452,NA,*Microbiome,Permanent Draft,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from various locations,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from USA - AD_UKC097_MetaG,DOE Joint Genome Institute  (JGI),Engineered,Bioreactor,Anaerobic,Digestate,Unclassified,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from various locations,NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500-1TB,Level 1: Standard Draft,Complete,Metagenome,Engineered,Bioreactor,Digestate,Anaerobic,Unclassified,Anaerobic digestor sludge,,,,NA,1110192644,1994986,3300009693 assembled Ga0116141_10098510,3300009693,assembled,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from USA - AD_UKC097_MetaG (*),1,1752,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Candidatus Methanomassiliicoccus intestinalis,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus; Candidatus Methanomassiliicoccus intestinalis,100,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Candidatus Methanomassiliicoccus intestinalis,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus; Candidatus Methanomassiliicoccus intestinalis,100,,,,,,,,,NA,NA,NA,Engineered,Bioreactor,Anaerobic,Digestate,Unclassified,Anaerobic digestor sludge,
645,Ga0116142_10013963,3300009685,3300009685 assembled Ga0116142_100139635,Ga0116142_100139635,methyl-coenzyme M reductase alpha subunit,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from USA - AD_UKC033_MetaG (*) (MER-FS) (assembled),1,446,NA,*Microbiome,Permanent Draft,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from various locations,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from USA - AD_UKC033_MetaG,DOE Joint Genome Institute  (JGI),Engineered,Bioreactor,Anaerobic,Digestate,Unclassified,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from various locations,NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500-1TB,Level 1: Standard Draft,Complete,Metagenome,Engineered,Bioreactor,Digestate,Anaerobic,Unclassified,Anaerobic digestor sludge,,,,NA,1040389830,1812272,3300009685 assembled Ga0116142_10013963,3300009685,assembled,Active sludge microbial communities of municipal wastewater-treating anaerobic digesters from USA - AD_UKC033_MetaG (*),8,5804,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,,,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae,43,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,,,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae,43,,,,,,,,,NA,NA,NA,Engineered,Bioreactor,Anaerobic,Digestate,Unclassified,Anaerobic digestor sludge,
